EpochTime,DeviceType,GPSMode,ReceiverType,latitude,longitude,speed,course,altitude,seperation,terrainElev,ehspe,espe,evpe,LowestGForce,LowestGForceXAccelleration,LowestGForceYAccelleration,LowestGForceZAccelleration,HighestGForce,HighestGForceXAccelleration,HighestGForceYAccelleration,HighestGForceZAccelleration,pitch,pitchrate,roll,rollrate,yaw,yawrate,platformid,WasActiveSource,FlightType,FlightModeStatus
1736274298,7,3,0,42.789001,-1.571000,77.300865,80.346001,3707.936279,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998838,-0.001000,-0.846000,-0.531000,1.000749,-0.001000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274299,7,3,0,42.789101,-1.570500,77.368896,80.865997,3705.675781,0.000000,1800.000000,0.000000,0.000000,0.000000,1.000217,-0.001000,-0.847000,-0.532000,1.000751,-0.002000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274300,7,3,0,42.789200,-1.570000,77.277534,81.379997,3704.562256,0.000000,1800.000000,0.000000,0.000000,0.000000,0.999156,-0.002000,-0.847000,-0.530000,1.000751,-0.002000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274301,7,3,0,42.789200,-1.569600,77.044273,81.879997,3704.558350,0.000000,1900.000000,0.000000,0.000000,0.000000,0.999155,-0.001000,-0.847000,-0.530000,1.001597,-0.002000,-0.848000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274302,5,3,5,51.526283,-0.097915,0.000000,0.000000,81.941658,-150.000000,1.000000,7.158408,0.000000,30.000000,0.992162,0.001000,-0.840000,-0.528000,1.002885,-0.001000,-0.847000,-0.537000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,2,1,1
1736274302,7,3,0,42.789299,-1.569000,76.659393,82.394997,3705.695801,0.000000,1900.000000,0.000000,0.000000,0.000000,0.999155,-0.001000,-0.847000,-0.530000,1.001284,-0.002000,-0.847000,-0.534000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274303,7,3,0,42.789299,-1.568600,76.299782,82.736000,3707.205078,0.000000,1900.000000,0.000000,0.000000,0.000000,0.997145,-0.001000,-0.844000,-0.531000,1.002240,-0.005000,-0.850000,-0.531000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274304,7,3,0,42.789398,-1.568100,75.934341,83.010002,3709.014404,0.000000,1900.000000,0.000000,0.000000,0.000000,0.998624,0.000000,-0.847000,-0.529000,1.004803,-0.002000,-0.848000,-0.539000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274305,7,3,0,42.789398,-1.567600,75.627213,83.164001,3710.646240,0.000000,1900.000000,0.000000,0.000000,0.000000,0.995461,-0.002000,-0.847000,-0.523000,1.003421,-0.001000,-0.847000,-0.538000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274306,7,3,0,42.789501,-1.567200,75.749680,82.973000,3710.554199,0.000000,1900.000000,0.000000,0.000000,0.000000,0.995461,-0.002000,-0.847000,-0.523000,1.005774,-0.006000,-0.844000,-0.547000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274307,7,3,0,42.789600,-1.566700,75.860474,83.074997,3709.241455,0.000000,1900.000000,0.000000,0.000000,0.000000,0.998625,-0.001000,-0.847000,-0.529000,1.001817,-0.002000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274308,7,3,0,42.789600,-1.566200,75.996544,82.821999,3707.706055,0.000000,1900.000000,0.000000,0.000000,0.000000,0.998097,-0.002000,-0.847000,-0.528000,1.001911,-0.001000,-0.849000,-0.532000,999.000000,-0.001555,999.000000,-0.000293,999.000000,-0.002651,14,1,3,1
1736274309,7,3,0,42.789700,-1.565700,76.089851,82.189003,3706.034180,0.000000,1900.000000,0.000000,0.000000,0.000000,0.997568,-0.002000,-0.847000,-0.527000,1.004045,-0.003000,-0.849000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274310,7,3,0,42.789700,-1.565300,76.194817,82.217003,3704.237549,0.000000,1900.000000,0.000000,0.000000,0.000000,0.999156,-0.002000,-0.847000,-0.530000,1.001597,-0.002000,-0.848000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274311,7,3,0,42.789799,-1.564800,76.317276,82.790001,3702.278564,0.000000,1900.000000,0.000000,0.000000,0.000000,0.999155,-0.001000,-0.847000,-0.530000,1.000751,-0.002000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274312,7,3,0,42.789799,-1.564300,76.439743,83.219002,3700.204834,0.000000,1800.000000,0.000000,0.000000,0.000000,0.999155,-0.001000,-0.847000,-0.530000,1.001064,-0.001000,-0.848000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274313,7,3,0,42.789902,-1.563900,76.556374,83.717003,3698.087891,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998625,-0.001000,-0.847000,-0.529000,1.000751,-0.002000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274314,7,3,0,42.789902,-1.563400,76.663284,84.389000,3695.979248,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998309,-0.002000,-0.846000,-0.530000,1.001064,-0.001000,-0.848000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274315,7,3,0,42.790001,-1.562900,76.752701,85.091003,3693.935059,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998309,-0.002000,-0.846000,-0.530000,1.000751,-0.002000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274316,7,3,0,42.790001,-1.562400,76.834343,85.884003,3692.020264,0.000000,1800.000000,0.000000,0.000000,0.000000,0.999370,-0.001000,-0.846000,-0.532000,1.001064,-0.001000,-0.848000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274317,5,3,5,51.526283,-0.097916,0.000000,0.000000,81.941658,-150.000000,1.000000,6.883223,0.000000,30.000000,0.999685,-0.001000,-0.847000,-0.531000,1.001064,-0.001000,-0.848000,-0.532000,999.000000,-0.000246,999.000000,0.000948,999.000000,-0.000548,14,2,1,1
1736274317,7,3,0,42.790001,-1.561900,76.888771,86.613998,3690.330078,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998840,-0.002000,-0.846000,-0.531000,1.000217,-0.001000,-0.847000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274318,7,3,0,42.790100,-1.561400,76.906265,87.151001,3688.964844,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998840,-0.002000,-0.846000,-0.531000,1.001065,-0.002000,-0.848000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274319,7,3,0,42.790100,-1.561000,76.880997,87.555000,3687.997314,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997778,-0.002000,-0.846000,-0.529000,1.000533,-0.001000,-0.848000,-0.531000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274320,7,3,0,42.790100,-1.560500,76.812958,87.837997,3687.469238,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997991,-0.001000,-0.845000,-0.531000,1.002130,-0.002000,-0.848000,-0.534000,999.000000,0.000392,999.000000,0.001738,999.000000,-0.002198,14,1,3,1
1736274321,7,3,0,42.790100,-1.560000,76.682724,87.803001,3687.387207,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998840,-0.002000,-0.846000,-0.531000,1.001597,-0.002000,-0.848000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274322,7,3,0,42.790100,-1.559500,76.492226,87.612999,3687.711182,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997777,-0.001000,-0.846000,-0.529000,1.001817,-0.002000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274323,7,3,0,42.790199,-1.559000,75.413391,83.041000,3688.359619,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997888,-0.001000,-0.848000,-0.526000,1.003195,-0.001000,-0.848000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274324,7,3,0,42.790199,-1.558600,71.694817,66.139999,3695.027832,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997039,-0.001000,-0.847000,-0.526000,1.003962,-0.003000,-0.847000,-0.539000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274325,7,3,0,42.790401,-1.558200,68.372787,42.943001,3702.892822,0.000000,1800.000000,0.000000,0.000000,0.000000,0.993365,-0.002000,-0.847000,-0.519000,1.003425,-0.003000,-0.847000,-0.538000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274326,7,3,0,42.790600,-1.557900,68.712959,28.985001,3695.277588,0.000000,1800.000000,0.000000,0.000000,0.000000,0.995661,0.000000,-0.846000,-0.525000,1.003116,-0.002000,-0.846000,-0.539000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274327,7,3,0,42.790901,-1.557700,71.356590,14.026000,3669.107910,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998415,0.000000,-0.848000,-0.527000,1.002885,-0.001000,-0.847000,-0.537000,999.000000,-0.001618,999.000000,0.007808,999.000000,0.000154,14,1,3,1
1736274328,7,3,0,42.791199,-1.557700,75.253998,1.955000,3639.835205,0.000000,1800.000000,0.000000,0.000000,0.000000,0.995984,0.000000,-0.847000,-0.524000,1.002885,-0.001000,-0.847000,-0.537000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274329,7,3,0,42.791599,-1.557800,78.591576,350.830994,3617.779541,0.000000,1800.000000,0.000000,0.000000,0.000000,0.995984,0.000000,-0.847000,-0.524000,1.002585,-0.004000,-0.846000,-0.538000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274330,7,3,0,42.791901,-1.557900,79.981422,341.101990,3605.369141,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998095,0.000000,-0.847000,-0.528000,1.000753,-0.003000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274331,7,3,0,42.792301,-1.558200,79.207779,334.095001,3604.152832,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997686,0.000000,-0.849000,-0.524000,1.004733,-0.003000,-0.846000,-0.542000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274332,5,3,5,51.526283,-0.097916,0.000000,0.000000,81.941658,-150.000000,1.000000,6.637731,0.000000,30.000000,0.998626,-0.002000,-0.847000,-0.529000,1.002042,-0.002000,-0.846000,-0.537000,999.000000,0.000568,999.000000,0.007412,999.000000,-0.001620,14,2,1,1
1736274332,7,3,0,42.792599,-1.558400,77.994820,328.574005,3610.140137,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998626,-0.002000,-0.847000,-0.529000,1.000221,-0.003000,-0.847000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274333,7,3,0,42.792801,-1.558700,77.477753,323.359009,3615.994141,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998944,-0.001000,-0.848000,-0.528000,1.002128,-0.001000,-0.848000,-0.534000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274334,7,3,0,42.793098,-1.559000,77.736282,318.003998,3617.003906,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998625,-0.001000,-0.847000,-0.529000,1.002352,-0.002000,-0.847000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274335,7,3,0,42.793400,-1.559400,78.356369,312.487000,3613.548828,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998840,-0.002000,-0.846000,-0.531000,1.001065,-0.002000,-0.848000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274336,7,3,0,42.793598,-1.559800,78.966736,306.716003,3608.386230,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998307,-0.001000,-0.846000,-0.530000,1.001597,-0.002000,-0.848000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274337,7,3,0,42.793800,-1.560200,79.439095,300.743988,3603.223389,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998626,-0.002000,-0.847000,-0.529000,1.001065,-0.002000,-0.848000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274339,7,3,0,42.793999,-1.560700,79.660690,296.191986,3599.624268,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997778,-0.002000,-0.846000,-0.529000,1.001381,-0.001000,-0.849000,-0.531000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274340,7,3,0,42.794102,-1.561100,80.412956,296.096985,3595.296631,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997677,0.000000,-0.844000,-0.532000,1.002128,-0.001000,-0.848000,-0.534000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274341,7,3,0,42.794300,-1.561500,81.662849,299.140015,3587.358643,0.000000,1800.000000,0.000000,0.000000,0.000000,0.995402,-0.001000,-0.850000,-0.518000,1.001388,-0.007000,-0.842000,-0.542000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274342,7,3,0,42.794498,-1.562000,82.801941,299.670013,3578.228027,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998415,0.000000,-0.848000,-0.527000,1.001820,-0.003000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274343,7,3,0,42.794701,-1.562500,83.513390,297.485992,3571.709717,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998944,-0.001000,-0.848000,-0.528000,1.001597,-0.002000,-0.848000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274344,7,3,0,42.794899,-1.562900,84.275375,296.476013,3566.177490,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998944,-0.001000,-0.848000,-0.528000,1.002581,-0.003000,-0.846000,-0.538000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274345,7,3,0,42.794998,-1.563400,85.087906,297.177002,3559.592773,0.000000,1800.000000,0.000000,0.000000,0.000000,0.995069,0.000000,-0.849000,-0.519000,1.004737,-0.004000,-0.846000,-0.542000,999.000000,-0.000723,999.000000,0.034598,999.000000,-0.002573,14,1,3,1
1736274346,7,3,0,42.795200,-1.563900,85.595245,296.912994,3554.492676,0.000000,1800.000000,0.000000,0.000000,0.000000,0.993562,-0.003000,-0.846000,-0.521000,1.005811,-0.002000,-0.846000,-0.544000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274347,7,3,0,42.795399,-1.564400,86.055939,295.945007,3549.985596,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997039,-0.001000,-0.847000,-0.526000,1.007143,-0.003000,-0.845000,-0.548000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274348,7,3,0,42.795601,-1.564900,86.328079,296.416992,3546.724854,0.000000,1800.000000,0.000000,0.000000,0.000000,0.995591,0.000000,-0.849000,-0.520000,1.003732,-0.002000,-0.848000,-0.537000,999.000000,-0.000098,999.000000,-0.004613,999.000000,-0.001542,14,1,3,1
1736274349,7,3,0,42.795700,-1.565400,86.672142,297.093994,3543.605225,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998307,-0.001000,-0.846000,-0.530000,1.001284,-0.002000,-0.847000,-0.534000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274350,7,3,0,42.795898,-1.565800,87.027863,297.171997,3540.312744,0.000000,1800.000000,0.000000,0.000000,0.000000,0.998307,-0.001000,-0.846000,-0.530000,1.000749,0.000000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274351,7,3,0,42.796101,-1.566300,87.333046,296.891998,3537.307373,0.000000,1800.000000,0.000000,0.000000,0.000000,0.996511,-0.001000,-0.847000,-0.525000,1.003195,-0.001000,-0.848000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274352,7,3,0,42.796299,-1.566800,87.589630,296.683990,3534.393311,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997778,-0.002000,-0.846000,-0.529000,1.003195,-0.001000,-0.848000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274353,7,3,0,42.796501,-1.567300,87.745140,296.583008,3532.133789,0.000000,1800.000000,0.000000,0.000000,0.000000,0.999154,0.000000,-0.847000,-0.530000,1.001701,-0.002000,-0.850000,-0.530000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274354,7,3,0,42.796600,-1.567800,87.799568,296.480011,3530.593262,0.000000,1800.000000,0.000000,0.000000,0.000000,0.996613,-0.001000,-0.844000,-0.530000,1.004137,-0.001000,-0.851000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274355,7,3,0,42.796799,-1.568300,87.789848,296.403015,3529.648193,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997888,-0.001000,-0.848000,-0.526000,1.002887,-0.002000,-0.847000,-0.537000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274356,7,3,0,42.797001,-1.568800,87.714043,296.365997,3529.231201,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997888,-0.001000,-0.848000,-0.526000,1.003195,-0.001000,-0.848000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274357,7,3,0,42.797199,-1.569300,87.539093,295.921997,3529.281494,0.000000,1800.000000,0.000000,0.000000,0.000000,0.997568,-0.002000,-0.847000,-0.527000,1.002885,-0.001000,-0.847000,-0.537000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274358,7,3,0,42.797298,-1.569800,87.319435,295.681000,3529.693604,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998838,-0.001000,-0.846000,-0.531000,1.001817,-0.002000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274359,7,3,0,42.797501,-1.570300,87.134773,296.477997,3530.192139,0.000000,1700.000000,0.000000,0.000000,0.000000,0.999685,-0.001000,-0.847000,-0.531000,1.001817,-0.002000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274360,7,3,0,42.797699,-1.570800,86.040390,304.701996,3530.916748,0.000000,1700.000000,0.000000,0.000000,0.000000,0.994032,-0.003000,-0.849000,-0.517000,1.004435,-0.004000,-0.845000,-0.543000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274361,7,3,0,42.797901,-1.571200,85.095680,313.536987,3535.972656,0.000000,1700.000000,0.000000,0.000000,0.000000,0.997161,-0.001000,-0.849000,-0.523000,1.002350,-0.001000,-0.847000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274362,7,3,0,42.798100,-1.571700,84.444496,310.506989,3544.887695,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998840,-0.002000,-0.846000,-0.531000,1.001282,-0.001000,-0.847000,-0.534000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274363,7,3,0,42.798401,-1.572100,83.913826,313.024994,3556.000000,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998307,-0.001000,-0.846000,-0.530000,1.001815,0.000000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274364,7,3,0,42.798599,-1.572500,83.350105,317.363007,3569.155762,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998103,-0.004000,-0.847000,-0.528000,1.000751,-0.002000,-0.847000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274365,7,3,0,42.798901,-1.572900,83.041039,319.089996,3583.125977,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998097,-0.002000,-0.847000,-0.528000,1.003116,-0.002000,-0.846000,-0.539000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274366,7,3,0,42.799099,-1.573200,82.959396,319.119995,3594.549805,0.000000,1700.000000,0.000000,0.000000,0.000000,0.999685,-0.001000,-0.847000,-0.531000,1.001596,-0.001000,-0.848000,-0.533000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274367,7,3,0,42.799400,-1.573600,82.901077,318.868988,3608.192871,0.000000,1700.000000,0.000000,0.000000,0.000000,0.996835,0.000000,-0.848000,-0.524000,1.004682,-0.005000,-0.844000,-0.545000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274368,7,3,0,42.799702,-1.574000,82.261559,319.682007,3622.152344,0.000000,1700.000000,0.000000,0.000000,0.000000,0.994814,-0.002000,-0.845000,-0.525000,1.001513,-0.004000,-0.846000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274369,7,3,0,42.799999,-1.574300,81.145790,320.253998,3638.511230,0.000000,1700.000000,0.000000,0.000000,0.000000,0.997567,-0.001000,-0.847000,-0.527000,1.001820,-0.003000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274370,7,3,0,42.800201,-1.574700,79.862854,320.417999,3657.182373,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998095,-0.001000,-0.847000,-0.528000,1.001505,-0.001000,-0.846000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274371,7,3,0,42.800499,-1.575000,78.593521,320.669006,3676.833740,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998945,-0.002000,-0.848000,-0.528000,1.001820,-0.003000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274372,7,3,0,42.800701,-1.575400,77.580780,320.941986,3696.548828,0.000000,1700.000000,0.000000,0.000000,0.000000,0.999372,-0.002000,-0.846000,-0.532000,1.003116,-0.002000,-0.846000,-0.539000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274373,7,3,0,42.800999,-1.575700,77.217278,320.964996,3714.111572,0.000000,1500.000000,0.000000,0.000000,0.000000,0.998095,-0.001000,-0.847000,-0.528000,1.001505,-0.001000,-0.846000,-0.536000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274374,7,3,0,42.801300,-1.576000,77.149246,321.166992,3729.035156,0.000000,1500.000000,0.000000,0.000000,0.000000,0.999155,-0.001000,-0.847000,-0.530000,1.001823,-0.004000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274375,7,3,0,42.801498,-1.576400,77.137581,321.507996,3742.102295,0.000000,1500.000000,0.000000,0.000000,0.000000,0.997686,-0.001000,-0.849000,-0.524000,1.002887,-0.002000,-0.847000,-0.537000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274376,7,3,0,42.801800,-1.576700,77.170624,321.638000,3754.422363,0.000000,1500.000000,0.000000,0.000000,0.000000,0.998626,-0.002000,-0.847000,-0.529000,1.001817,-0.002000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274377,7,3,0,42.801998,-1.577100,77.087044,321.704987,3766.374023,0.000000,1500.000000,0.000000,0.000000,0.000000,0.997778,-0.002000,-0.846000,-0.529000,1.001817,-0.002000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274378,7,3,0,42.802299,-1.577400,76.690498,321.983002,3779.353027,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998625,-0.001000,-0.847000,-0.529000,1.001286,-0.003000,-0.847000,-0.534000,999.000000,0.000003,999.000000,0.005772,999.000000,0.000000,14,1,3,1
1736274379,7,3,0,42.802601,-1.577700,76.159828,322.187988,3793.419922,0.000000,1700.000000,0.000000,0.000000,0.000000,0.999155,-0.001000,-0.847000,-0.530000,1.001065,-0.002000,-0.848000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274380,7,3,0,42.802799,-1.578000,75.691360,322.325012,3808.152588,0.000000,1700.000000,0.000000,0.000000,0.000000,0.998524,-0.001000,-0.845000,-0.532000,1.001816,-0.001000,-0.847000,-0.535000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274381,7,3,0,42.803101,-1.578400,75.722466,322.200989,3821.626709,0.000000,1700.000000,0.000000,0.000000,0.000000,0.997888,-0.001000,-0.848000,-0.526000,1.001974,-0.004000,-0.844000,-0.540000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
1736274382,7,3,0,42.803299,-1.578700,75.883804,322.500000,3833.526611,0.000000,1700.000000,0.000000,0.000000,0.000000,0.999154,0.000000,-0.847000,-0.530000,1.001911,0.000000,-0.849000,-0.532000,999.000000,-5725825688034211243127463739392.000000,999.000000,0.000000,999.000000,0.000000,14,1,3,1
